Customer Number,Delivery ID,Customer Delv No.,Product Group,Bar Code,Box exists,Box code scanable
43003659,6020005858,BXFR24273,Starter,4047024413795.0,Y,Y
43966760,6020005533,BXFR23993,Starter,3165143982778.0,Y,Y
43952206,6020007141,BXFR25404,Starter,4047024413795.0,Y,Y
43016133,6020005639,BXFR24080,Starter,4047024614383.0,Y,Y
43959286,6020005283,BXFR23729,Starter,4047024813632.0,Y,Y
43002182,6020004827,BXFR23322,Alternator,4047024797574.0,Y,Y
43950692,6020007820,BXFR25969,Alternator,4047024414907.0,Y,Y
43005689,6020006787,BXFR25086,Alternator,4047024797796.0,Y,Y
43967341,6020004581,BXFR23086,Starter,0,Y,N
43140055,6020005076,BXFR23534,Starter,4047024413764.0,Y,Y
43955100,6020006990,BXFR25291,Starter,3165143982839.0,Y,Y
43134181,6020006127,BXFR24532,Starter,4047024413764.0,Y,Y
43967341,6020007937,BXFR26062,Starter,3165143982839.0,Y,Y
43005979,6020005687,BXFR24126,Starter,4047024813311.0,Y,Y
43134180,6020007646,BXFR25801,Starter,3165144055853,Y,Y
43007507,6020004577,BXFR23114,Starter,3165143131589.0,Y,Y
43952201,6020007413,BXFR25631,Starter,3165143982815.0,Y,Y
43005449,6020006669,BXFR25006,Starter,3165141220001.0,Y,Y
43132325,6020008039,BXFR26155,Starter,4047024413764.0,Y,Y
43965908,6020006147,BXFR24524,Starter,4047024413764,Y,Y
43010507,6020005813,BXFR24094,Starter,3165141220001.0,Y,Y
43967213,6020007148,BXFR25403,Alternator,4047024809970.0,Y,Y
43965908,6020006547,BXFR24878,Starter,4047024614383,Y,Y
43952002,6020006318,BXFR24704,Starter,3165143131589,Y,Y
43952805,6020006680,BXFR25029,Starter,4047024813311.0,Y,Y
43126469,6020005335,BXFR23656,Starter,4047024852808.0,Y,Y
43010507,6020007671,BXFR25782,Starter,4047024813311.0,Y,Y
43006757,6020008088,BXFR26143,Starter,4047024413764.0,Y,Y
43951616,6020005913,BXFR24324,Starter,4047024813311.0,Y,Y
43140245,6020007377,BXFR25594,Starter,4047024813366.0,Y,Y
43961506,6020005855,BXFR24272,Starter,4047024614376.0,Y,Y
43012722,6020004730,BXFR23230,Alternator,4047025385855.0,Y,Y
43965908,6020007925,BXFR25991,Starter,4047024614383.0,Y,Y
43140245,6020007377,BXFR25594,Starter,3165143131589.0,Y,Y
43966651,6020005594,BXFR24031,Alternator,3165143619452.0,Y,Y
43007507,6020004579,BXFR23115,Starter,4047024614383.0,Y,Y
43952250,6020007273,BXFR25517,Starter,3165143131589,Y,Y
43003758,6020007036,BXFR25253,Starter,3165143131589.0,Y,Y
43010507,6020004859,BXFR23231,Starter,3165141094978.0,Y,Y
43965908,6020006866,BXFR25170,Starter,4047024813311,Y,Y
613,6020006153,BXFR24566,Starter,4047024614390,Y,Y
43967213,6020007148,BXFR25403,Alternator,4047025385855.0,Y,Y
43134166,6020006020,BXFR24407,Alternator,4047025385855.0,Y,Y
43003668,6020006407,BXFR24773,Alternator,4047024797802.0,Y,Y
43007507,6020005781,BXFR24182,Starter,4047024813311.0,Y,Y
43051919,6020007429,BXFR25651,Starter,3165143982839.0,Y,Y
43959286,6020007337,BXFR25529,Alternator,4047024414891.0,Y,Y
43010507,6020006063,BXFR24398,Starter,4047024086951,Y,Y
43967213,6020006378,BXFR24651,Starter,4047024413764.0,Y,Y
43980241,6020006877,BXFR25171,Starter,3165141094978,Y,Y
43956307,6020004844,BXFR23337,Starter,4047024614376.0,Y,Y
43967213,6020007995,BXFR26095,Starter,3165141024968.0,Y,Y
43966650,6020007469,BXFR25672,Starter,4047024413764.0,Y,Y
43140245,6020006342,BXFR24723,Starter,3165141024968.0,Y,Y
43006634,6020008095,BXFR26188,Alternator,3165143619452.0,Y,Y
43969865,6020007697,BXFR25826,Alternator,4047024612006.0,Y,Y
43953463,6020004642,BXFR23180,Alternator,4047025852746.0,Y,Y
43010507,6020005813,BXFR24094,Alternator,4047025385855.0,Y,Y
43010507,6020007845,BXFR25887,Alternator,4047025385855.0,Y,Y
43001836,6020006116,BXFR24452,Starter,4047024413764.0,Y,Y
43966650,6020008004,BXFR26109,Starter,3165141024968.0,Y,Y
43953463,6020007021,BXFR25309,Alternator,4047024733664.0,Y,Y
43952002,6020005511,BXFR23949,Starter,4047024413764.0,Y,Y
43970990,6020007811,BXFR25907,Alternator,4047024809970.0,Y,Y
43966651,6020005594,BXFR24031,Alternator,3165143175521.0,Y,Y
43953463,6020004642,BXFR23180,Alternator,3165143619452.0,Y,Y
43010507,6020006776,BXFR24969,Starter,4047024813366.0,Y,Y
43966760,6020007114,BXFR25394,Starter,3165143982778.0,Y,Y
43966728,6020005753,BXFR24156,Alternator,3165143530078.0,Y,Y
43970279,6020004820,BXFR23325,Starter,4047024413764.0,Y,Y
43000798,6020006079,BXFR24467,Starter,3165143982839.0,Y,Y
43004542,6020007316,BXFR25549,Starter,3165143131589.0,Y,Y
43134180,6020007933,BXFR26074,Starter,2000001556719.0,Y,Y
43966648,6020006174,BXFR24564,Starter,4047024614383,Y,Y
43004667,6020007860,BXFR26000,Starter,4047024614383.0,Y,Y
43953673,6020006328,BXFR24710,Starter,4047024813311.0,Y,Y
43132325,6020005908,BXFR24331,Starter,3165141025842.0,Y,Y
43968862,6020007341,BXFR25586,Starter,3165143309520.0,Y,Y
43952250,6020007273,BXFR25517,Starter,3165143982839,Y,Y
43953222,6020005769,BXFR24177,Starter,4047024413801.0,Y,Y
43140245,6020006526,BXFR24867,Alternator,0,Y,N
43006652,6020006705,BXFR25032,Alternator,4047024415034.0,Y,Y
43953495,6020007711,BXFR25878,Starter,3165143982839.0,Y,Y
43010507,6020006776,BXFR24969,Starter,3165141024968.0,Y,Y
43968122,6020007757,BXFR25890,Starter,3165141220001.0,Y,Y
43955773,6020004745,BXFR23256,Alternator,4047024415065.0,Y,Y
43140055,6020005243,BXFR23691,Alternator,4047024816701.0,Y,Y
43132325,6020006925,BXFR25212,Alternator,4047024611894.0,Y,Y
43965908,6020005338,BXFR23768,Alternator,4047025385855.0,Y,Y
43967341,6020007255,BXFR25476,Starter,0,Y,N
43967213,6020005308,BXFR23758,Alternator,4047024797659.0,Y,Y
43006652,6020004736,BXFR23248,Alternator,4047025385855.0,Y,Y
43959786,6020007812,BXFR25877,Starter,3165143536742.0,Y,Y
43124779,6020007315,BXFR25537,Alternator,3165143619452.0,Y,Y
43961006,6020005182,BXFR23639,Alternator,3165143619452.0,Y,Y
43027376,6020007390,BXFR25612,Alternator,4047025385855.0,Y,Y
43952002,6020005397,BXFR23840,Starter,4047024413795.0,Y,Y
43953360,6020005123,BXFR23581,Alternator,3165143175620.0,Y,Y
43140245,6020007622,BXFR25833,Starter,4047024809925,Y,Y
43965908,6020006866,BXFR25170,Alternator,4047024414860,Y,Y
43010507,6020005229,BXFR23555,Alternator,4047024431157.0,Y,Y
43051919,6020006001,BXFR24403,Starter,4047024413764.0,Y,Y
43965549,6020006467,BXFR24821,Starter,4047024413764.0,Y,Y
43953463,6020005381,BXFR23844,Starter,3165143982839.0,Y,Y
43953463,6020007328,BXFR25566,Alternator,3165143175316.0,Y,Y
43005449,6020006669,BXFR25006,Starter,0,Y,N
43966728,6020006541,BXFR24880,Starter,4047024813366,Y,Y
43006652,6020004736,BXFR23248,Starter,4047024413764.0,Y,Y
43965549,6020004664,BXFR23202,Starter,3165141154795.0,Y,Y
43136841,6020005477,BXFR23905,Starter,3165143982778.0,Y,Y
43001836,6020006381,BXFR24752,Starter,3165141024968.0,Y,Y
43140373,6020007305,BXFR25547,Starter,4047024614376.0,Y,Y
43970328,6020007276,BXFR25524,Alternator,4047024797574,Y,Y
43966760,6020006480,BXFR24855,Starter,4047024813311.0,Y,Y
43102332,6020007809,BXFR25904,Alternator,3165143619452.0,Y,Y
43126420,6020006565,BXFR24912,Starter,3165143536742.0,Y,Y
43012722,6020004730,BXFR23230,Starter,4047024614383.0,Y,Y
43009033,6020006617,BXFR24970,Starter,4047024413764.0,Y,Y
43140245,6020007746,BXFR25903,Alternator,3165143619452.0,Y,Y
43005342,6020005192,BXFR23649,Alternator,4047024415034.0,Y,Y
43134180,6020007266,BXFR25515,Starter,3165141024968,Y,Y
43980343,6020006390,BXFR24774,Alternator,4047024414860.0,Y,Y
43101980,6020004777,BXFR23276,Starter,4047024614383.0,Y,Y
43003659,6020007334,BXFR25544,Alternator,4047024414907.0,Y,Y
43001836,6020005522,BXFR23929,Starter,4047024413764.0,Y,Y
43140245,6020007746,BXFR25903,Alternator,3165143175620.0,Y,Y
43968862,6020007778,BXFR25912,Starter,3165143536742.0,Y,Y
43140055,6020005122,BXFR23580,Alternator,4047025405584.0,Y,Y
43968122,6020007757,BXFR25890,Starter,3165141068368.0,Y,Y
43953463,6020007433,BXFR25656,Starter,4047024614383.0,Y,Y
43953463,6020007128,BXFR25384,Starter,4047024614383.0,Y,Y
43966760,6020004720,BXFR23245,Alternator,4047024415034.0,Y,Y
43956307,6020006500,BXFR24843,Starter,4047024413764.0,Y,Y
43966760,6020007387,BXFR25608,Alternator,3165143619452.0,Y,Y
43965908,6020007269,BXFR25450,Starter,4047024413764,Y,Y
43012722,6020006981,BXFR25248,Starter,4047024813311.0,Y,Y
43968862,6020007778,BXFR25912,Starter,4047024813366.0,Y,Y
43012722,6020006981,BXFR25248,Alternator,4047025385855.0,Y,Y
43010507,6020007998,BXFR26075,Starter,4047024614383.0,Y,Y
43031597,6020005152,BXFR23602,Alternator,4047024414907.0,Y,Y
43010507,6020006602,BXFR24893,Alternator,3165143530078.0,Y,Y
43051919,6020004744,BXFR23265,Alternator,4047024415034.0,Y,Y
43969395,6020007739,BXFR25809,Starter,4047024645790.0,Y,Y
43139844,6020004516,BXFR23042,Starter,3165143982815.0,Y,Y
43967213,6020006859,BXFR25201,Alternator,4047024414907,Y,Y
43005797,6020007986,BXFR26113,Starter,4047024852808.0,Y,Y
43959786,6020006330,BXFR24712,Starter,4047024413764.0,Y,Y
43969865,6020007697,BXFR25826,Alternator,3165143619452.0,Y,Y
43953094,6020007302,BXFR25536,Starter,4047024614376.0,Y,Y
43109855,6020006619,BXFR24959,Alternator,3165143619452.0,Y,Y
43953593,6020006676,BXFR25013,Starter,4047024614383.0,Y,Y
43009113,6020007558,BXFR25754,Alternator,4047024611894.0,Y,Y
43127801,6020006254,BXFR24669,Starter,3165141024968,Y,Y
43966760,6020005533,BXFR23993,Starter,4047024614383.0,Y,Y
43966760,6020006480,BXFR24855,Alternator,3165143619452.0,Y,Y
43966760,6020007387,BXFR25608,Starter,4047024614383.0,Y,Y
43000798,6020005267,BXFR23682,Alternator,4047024797796.0,Y,Y
43000798,6020005109,BXFR23523,Starter,3165143982839.0,Y,Y
43963397,6020008093,BXFR26193,Starter,4047025332125.0,Y,Y
43012722,6020006981,BXFR25248,Alternator,4047024344242.0,Y,Y
43002866,6020006573,BXFR24922,Starter,4047024413764.0,Y,Y
43010507,6020006245,BXFR24628,Alternator,4047024414907,Y,Y
43140245,6020004771,BXFR23271,Starter,3165141220001.0,Y,Y
43027376,6020007390,BXFR25612,Alternator,4047025385855.0,Y,Y
43004586,6020005900,BXFR24320,Starter,4047025364584.0,Y,Y
43030978,6020004565,BXFR23079,Alternator,3165143619452.0,Y,Y
43134685,6020007444,BXFR25657,Starter,4047024813311.0,Y,Y
43037513,6020007196,BXFR25456,Starter,4047024613744.0,Y,Y
43140055,6020007340,BXFR25573,Starter,4047024413801.0,Y,Y
43134622,6020006169,BXFR24584,Starter,3165141068368,Y,Y
43002814,6020005596,BXFR24018,Starter,4047024852785.0,Y,Y
43965487,6020006398,BXFR24767,Starter,4047024413764.0,Y,Y
43126912,6020006473,BXFR24838,Starter,3165141024968.0,Y,Y
43134162,6020006449,BXFR24802,Alternator,4047025405584.0,Y,Y
43012722,6020005069,BXFR23536,Starter,3165143309520.0,Y,Y
43139844,6020007861,BXFR25983,Starter,4047024614376.0,Y,Y
43001024,6020005910,BXFR24314,Alternator,3165143619476.0,Y,Y
43953463,6020006056,BXFR24446,Starter,4047024614383,Y,Y
43952126,6020006068,BXFR24472,Starter,4047024413795,Y,Y
43010507,6020005651,BXFR23907,Starter,3165143982815.0,Y,Y
43101980,6020007306,BXFR25556,Starter,4047024614383.0,Y,Y
43968862,6020004542,BXFR23083,Starter,3165141024968.0,Y,Y
43010507,6020005392,BXFR23750,Starter,4047023204691.0,Y,Y
43124625,6020004759,BXFR23294,Starter,0,Y,N
43010507,6020006166,BXFR24571,Starter,4047025472333,Y,Y
43128327,6020007916,BXFR26040,Starter,4047025472333.0,Y,Y
43968862,6020004542,BXFR23083,Starter,3165141220001.0,Y,Y
43002814,6020007320,BXFR25520,Alternator,3165143175521.0,Y,Y
43005689,6020006080,BXFR24475,Starter,4047024413764,Y,Y
43003659,6020005434,BXFR23884,Starter,4047024413764.0,Y,Y
43955100,6020007627,BXFR25802,Starter,4047024614383,Y,Y
43968862,6020006751,BXFR25099,Starter,0,Y,N
43950692,6020007820,BXFR25969,Starter,3165141024968.0,Y,Y
43140055,6020007619,BXFR25812,Starter,4047025364584,Y,Y
43953093,6020007659,BXFR25835,Alternator,4047024344242,Y,Y
43140245,6020006073,BXFR24460,Starter,4047024413764,Y,Y
43140245,6020007746,BXFR25903,Starter,4047024614376.0,Y,Y
43128327,6020007797,BXFR25955,Starter,3165141220001.0,Y,Y
43109855,6020006987,BXFR25264,Starter,4047024614376.0,Y,Y
43129765,6020007149,BXFR25417,Alternator,3165143530078.0,Y,Y
43101717,6020006232,BXFR24640,Starter,3165143131589,Y,Y
43965908,6020006147,BXFR24524,Starter,3165141229790,Y,Y
43969395,6020007275,BXFR25523,Alternator,4047024414860.0,Y,Y
43012722,6020006576,BXFR24918,Starter,3165141024968.0,Y,Y
43000798,6020007991,BXFR26119,Starter,3165143131589.0,Y,Y
43140245,6020005537,BXFR23988,Starter,4047024614383.0,Y,Y
43970990,6020007811,BXFR25907,Alternator,4047025385855.0,Y,Y
43965908,6020007269,BXFR25450,Starter,3165143131589,Y,Y
43953495,6020006749,BXFR25095,Starter,4047024813311.0,Y,Y
43140245,6020005175,BXFR23617,Starter,3165143131589.0,Y,Y
43032001,6020006335,BXFR24728,Starter,4047024413764,Y,Y
43010507,6020004474,BXFR22946,Starter,4047024614383.0,Y,Y
43966648,6020005419,BXFR23850,Starter,4047024813311.0,Y,Y
43953463,6020005219,BXFR23685,Alternator,3165143705773.0,Y,Y
43126420,6020007810,BXFR25959,Starter,3165143982815.0,Y,Y
43051976,6020006203,BXFR24600,Alternator,4047024666481,Y,Y
43963619,6020007577,BXFR25744,Starter,4047024413764.0,Y,Y
43965908,6020006303,BXFR24663,Starter,4047024813366,Y,Y
43140054,6020005353,BXFR23795,Starter,3165143982815.0,Y,Y
43140055,6020007340,BXFR25573,Starter,4047024836839.0,Y,Y
43003758,6020005285,BXFR23705,Starter,3165143982815.0,Y,Y
43012175,6020006180,BXFR24586,Alternator,4047024590472,Y,Y
43001392,6020006511,BXFR24895,Starter,3165143131589.0,Y,Y
43012722,6020006305,BXFR24670,Starter,4047024614383,Y,Y
43963520,6020007056,BXFR25326,Starter,4047024413764.0,Y,Y
43959286,6020007337,BXFR25529,Starter,4047024614383.0,Y,Y
43132325,6020005723,BXFR24160,Starter,4047024614383.0,Y,Y
43102332,6020007809,BXFR25904,Starter,4047024614376.0,Y,Y
43951610,6020006773,BXFR25058,Starter,4047024613744.0,Y,Y
43101980,6020005482,BXFR23917,Starter,3165143982839.0,Y,Y
43950692,6020005047,BXFR23515,Starter,4047024813311.0,Y,Y
43134162,6020006216,BXFR24626,Alternator,4047024797802,Y,Y
43956307,6020007633,BXFR25804,Alternator,4047024809970,Y,Y
43960244,6020006379,BXFR24763,Starter,4047024413764.0,Y,Y
43952805,6020007241,BXFR25419,Starter,3165143982839,Y,Y
43968122,6020007757,BXFR25890,Alternator,3165143175545.0,Y,Y
43037513,6020007721,BXFR25853,Starter,3165141024968.0,Y,Y
43967213,6020004685,BXFR23200,Starter,0,Y,N
43006469,6020007439,BXFR25669,Alternator,3165143619452.0,Y,Y
43010507,6020005819,BXFR24211,Starter,3165141094978.0,Y,Y
43124625,6020006241,BXFR24657,Starter,4047024413764,Y,Y
43965908,6020007925,BXFR25991,Starter,3165143309520.0,Y,Y
43953495,6020005630,BXFR24067,Alternator,4047024797796.0,Y,Y
43966648,6020005718,BXFR24130,Starter,4047024613744.0,Y,Y
43966760,6020007114,BXFR25394,Starter,4047024413764.0,Y,Y
43967213,6020006859,BXFR25201,Starter,3165143131589,Y,Y
43965546,6020006643,BXFR24983,Starter,4047024852785.0,Y,Y
43006634,6020008095,BXFR26188,Starter,4047024813366.0,Y,Y
43140245,6020005175,BXFR23617,Starter,4047024413764.0,Y,Y
43031597,6020005797,BXFR24119,Alternator,4047025385855.0,Y,Y
43126469,6020007949,BXFR26058,Starter,4047024413764.0,Y,Y
43953463,6020007128,BXFR25384,Starter,4047024413795.0,Y,Y
43134166,6020007026,BXFR25303,Alternator,4047024797574.0,Y,Y
43968039,6020006005,BXFR24391,Alternator,4047024414907.0,Y,Y
43965908,6020004562,BXFR23093,Alternator,4047024414907.0,Y,Y
43960244,6020005415,BXFR23847,Starter,4047024614376.0,Y,Y
43126912,6020006473,BXFR24838,Starter,4047024413764.0,Y,Y
43126420,6020005836,BXFR24248,Starter,4047024413764.0,Y,Y
43010507,6020005651,BXFR23907,Starter,3165141094978.0,Y,Y
43953322,6020007665,BXFR25856,Alternator,4047024645745.0,Y,Y
43961476,6020007267,BXFR25488,Starter,0,Y,N
43000798,6020005267,BXFR23682,Starter,4047024614383.0,Y,Y
43002182,6020005998,BXFR24404,Starter,4047024413795.0,Y,Y
43010507,6020004856,BXFR23318,Starter,4047024614383.0,Y,Y
43010673,6020007318,BXFR25559,Starter,4047024813311.0,Y,Y
43965908,6020006866,BXFR25170,Alternator,4047025852746,Y,Y
43953463,6020005219,BXFR23685,Alternator,4047025173377.0,Y,Y
43003659,6020007089,BXFR25333,Starter,3165141025842.0,Y,Y
43971909,6020006510,BXFR24906,Starter,4047024813366.0,Y,Y
43010507,6020007670,BXFR25837,Alternator,4047024797802.0,Y,Y
43140245,6020005249,BXFR23707,Starter,4047024614376.0,Y,Y
43132325,6020006924,BXFR25254,Starter,3165141154795.0,Y,Y
43969820,6020007386,BXFR25603,Alternator,4047024809970.0,Y,Y
43955773,6020005645,BXFR24079,Starter,4047024413788.0,Y,Y
43965908,6020006547,BXFR24878,Starter,4047024813366,Y,Y
43967213,6020007995,BXFR26095,Starter,4047024413764.0,Y,Y
43002182,6020007726,BXFR25868,Starter,4047024413795.0,Y,Y
43012175,6020007284,BXFR25493,Starter,3165143131589.0,Y,Y
43002182,6020006515,BXFR24877,Starter,4047024813311,Y,Y
43007507,6020007013,BXFR25245,Starter,4047026090970.0,Y,Y
43006652,6020005405,BXFR23828,Alternator,3165143872406.0,Y,Y
1353,6020004662,BXFR23183,Starter,4047024413764.0,Y,Y
43006757,6020008088,BXFR26143,Alternator,3165143619452.0,Y,Y
43955773,6020007298,BXFR25540,Starter,4047024614376.0,Y,Y
43953093,6020007282,BXFR25492,Starter,3165143131589.0,Y,Y
43952007,6020006036,BXFR24442,Starter,3165143982839.0,Y,Y
43961983,6020005729,BXFR24108,Starter,4047024645790.0,Y,Y
43003251,6020008049,BXFR26144,Starter,4047024813311.0,Y,Y
43966472,6020006529,BXFR24879,Alternator,4047024348004,Y,Y
43010507,6020006165,BXFR24477,Starter,4047024645790,Y,Y
43124625,6020004529,BXFR23085,Alternator,4047024415034.0,Y,Y
43952250,6020007273,BXFR25517,Starter,3165143309520,Y,Y
613,6020004638,BXFR23194,Starter,3165141024968.0,Y,Y
43012722,6020006981,BXFR25248,Starter,4047026090970.0,Y,Y
43124625,6020006236,BXFR24541,Starter,4047024813366,Y,Y
43950717,6020006219,BXFR24627,Alternator,4047025385855,Y,Y
43126916,6020005187,BXFR23627,Starter,4047024614383.0,Y,Y
43007507,6020005276,BXFR23720,Starter,3165141024968.0,Y,Y
43109855,6020004746,BXFR23257,Starter,4047024613744.0,Y,Y
43051919,6020006562,BXFR24921,Alternator,3165143619452.0,Y,Y
43959786,6020007332,BXFR25568,Alternator,3165143175545.0,Y,Y
43966760,6020007387,BXFR25608,Alternator,4047024733664.0,Y,Y
43959286,6020005283,BXFR23729,Starter,4047024413764.0,Y,Y
43968039,6020005367,BXFR23813,Starter,3165141025842.0,Y,Y
43006652,6020007035,BXFR25310,Alternator,4047024797574.0,Y,Y
43109855,6020006987,BXFR25264,Starter,4047024413795.0,Y,Y
43006652,6020006862,BXFR25164,Alternator,3165143175521,Y,Y
43968862,6020006134,BXFR24540,Starter,4047024413788,Y,Y
43953463,6020007876,BXFR26015,Starter,4047024614376.0,Y,Y
43140245,6020005891,BXFR24296,Starter,3165141024968.0,Y,Y
43134180,6020006348,BXFR24737,Starter,3165141229790.0,Y,Y
43965547,6020005610,BXFR24041,Starter,4047025472333.0,Y,Y
43010507,6020005650,BXFR24035,Starter,4047024645790.0,Y,Y
43959641,6020006851,BXFR25193,Starter,3165143982839,Y,Y
43001392,6020005194,BXFR23646,Starter,4047024413764.0,Y,Y
43006652,6020007909,BXFR25967,Starter,4047024413764.0,Y,Y
43006634,6020006038,BXFR24353,Starter,4047024852778.0,Y,Y
43005689,6020007545,BXFR25739,Starter,4047024413764.0,Y,Y
43950692,6020005217,BXFR23689,Alternator,4047025385855.0,Y,Y
43134180,6020007445,BXFR25666,Starter,4047024413764.0,Y,Y
43966648,6020005156,BXFR23599,Alternator,4047025385855.0,Y,Y
43959786,6020008022,BXFR26135,Alternator,4047024415003.0,Y,Y
43101980,6020004777,BXFR23276,Starter,3165141220001.0,Y,Y
43953463,6020004870,BXFR23369,Starter,3165143131589.0,Y,Y
43124625,6020007136,BXFR25432,Starter,4047024614383.0,Y,Y
43952002,6020007277,BXFR25503,Starter,3165141220001.0,Y,Y
43968122,6020007757,BXFR25890,Starter,4047024413764.0,Y,Y
43006652,6020008044,BXFR26154,Alternator,4047024797796.0,Y,Y
43960244,6020006978,BXFR25262,Starter,4047024604414.0,Y,Y
43006652,6020006534,BXFR24886,Alternator,3165143619452,Y,Y
43001354,6020007446,BXFR667,Alternator,3165143619452.0,Y,Y
43968039,6020005211,BXFR23671,Starter,4047024413764.0,Y,Y
43002182,6020007185,BXFR25385,Starter,3165143526569.0,Y,Y
43952002,6020006577,BXFR24943,Starter,4047024614383.0,Y,Y
43004586,6020005900,BXFR24320,Starter,4047024413764.0,Y,Y
43037513,6020006176,BXFR24597,Starter,3165143982778,Y,Y
43006652,6020008044,BXFR26154,Starter,3165143131589.0,Y,Y
43133663,6020007658,BXFR25818,Alternator,4047024344242,Y,Y
43953463,6020004870,BXFR23369,Starter,4047024413764.0,Y,Y
43965908,6020007269,BXFR25450,Starter,4047024614376,Y,Y
43010507,6020005929,BXFR24335,Alternator,0,Y,N
43140245,6020008090,BXFR26177,Alternator,4047026091274.0,Y,Y
43010507,6020008002,BXFR26009,Alternator,4047025569712.0,Y,Y
43968862,6020006134,BXFR24540,Alternator,4047024414860,Y,Y
43966760,6020006258,BXFR24675,Starter,4047025472333,Y,Y
43006634,6020004798,BXFR23314,Starter,4047024413764.0,Y,Y
43126420,6020006565,BXFR24912,Starter,4047024813311.0,Y,Y
43012722,6020006576,BXFR24918,Starter,4047024413764.0,Y,Y
43012175,6020007284,BXFR25493,Alternator,4047024415003.0,Y,Y
43953322,6020006804,BXFR25123,Starter,3165141024968.0,Y,Y
43965549,6020006380,BXFR24746,Alternator,4047024415065.0,Y,Y
43966760,6020007387,BXFR25608,Starter,3165143536742.0,Y,Y
43952126,6020006614,BXFR24967,Starter,3165141025842.0,Y,Y
43968862,6020007341,BXFR25586,Starter,4047024413764.0,Y,Y
43124625,6020005904,BXFR24334,Starter,4047024604414.0,Y,Y
43007507,6020005361,BXFR23819,Starter,3165143982815.0,Y,Y
43134180,6020006594,BXFR24937,Starter,4047024413788.0,Y,Y
43959786,6020007667,BXFR25817,Starter,4047024813311.0,Y,Y
43966760,6020007387,BXFR25608,Starter,3165141025842.0,Y,Y
43967213,6020007683,BXFR25857,Alternator,0,Y,N
43965908,6020006547,BXFR24878,Starter,4047024614383,Y,Y
43102332,6020006713,BXFR25054,Starter,3165143982839.0,Y,Y
